fund_id,denominacao_social,classe_anbima_raw,nivel1,nivel2_acoes
02498091000162,REAL FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO RISK,,Outros,
02498092000107,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL BR,,Outros,
02511852000179,PARANA FAPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02516843000170,FI EM QUOTAS DE FI MULTIMERCADO CREDITO PRIVADO PORTFOLIO VIII INVESTIMENTO NO EXTERIOR,,Outros,
02525478000160,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO PORTFOLIO VII,,Outros,
02525832000157,INVESTCENTER BTG PACTUAL HIGH YIELD RENDA FIXA REFERENCIADO DI  FICFI,,Outros,
02536452000118,CREDIT AGRICOLE CAMBIAL DÓLAR PROTECTION MULTI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST.,,Outros,
02540066000108,BNP PARIBAS CLASSIC FUNDO DE INVESTIMENTO RENDA FIXA,,Outros,
02541412000164,VISION F.I.C DE FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
02541418000131,CARAVELAS ALLOCATION FUND FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02543770000106,SANTANDER FIC FI SÊNIOR RENDA FIXA,,Outros,
02609624000136,BNP PARIBAS DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO REFERENCIADO,,Outros,
02611573000187,SETOR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Livre,Multimercado,
02650449000120,SOLIDUS - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02650464000179,FICFI MULTIMERCADO LONGO PRAZO CRÉDITO PRIVADO SUPER I,,Outros,
02661305000170,MULTI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO - MULTIMERCADO CRÉDITO PRIVADO,,Outros,
02673461000150,QUARTZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02674313000150,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO REFERENCIADO MULTIMARCAS DI,,Outros,
02727940000102,FUNDO DE INVESTIMENTO MULTIMERCADO MAZAL INVESTIMENTO NO EXTERIOR CREDITO PRIVADO,,Outros,
02733794000128,ALFA PHOCUS DI - FIC FI RENDA FIXA  REFERENCIADO LONGO PRAZO,,Outros,
02733799000150,ALFA DI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO REFERENCIADO LONGO PRAZO,,Outros,
02733810000182,ALFA COMMODITIES - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO REFERENCIADO LONGO PRAZO,,Outros,
02733816000150,ALFA EMPRESA DI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO REFERENCIADO LONGO PRAZO,,Outros,
02735560000110,ARES MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO  INVESTIMENTO NO EXTERIOR,,Outros,
02749648000190,SUPER FUNDO DE INVESTIMENTO MULTIMERCADO BANESPA GESTAO,,Outros,
02762204000195,PRIVBANK AZURITA MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02762213000186,PRIVBANK OBAN MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02764340000114,DA SERRA MULTIMERCADO - FUNDO DE INVESTIMENTO,,Outros,
02764380000166,MACEIÓ MULTIMERCADO - FUNDO DE INVESTIMENTO,,Outros,
02771126000195,BANERJ PP PLUS CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02772132000167,LASTRO ON TOP CDI FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO,,Outros,
02781125000121,PRIVBANK PÉROLA PLUS MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02781197000179,ITAÚ PRIVATE KEY UPPER RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02812130000154,COMETA MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02818778000138,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE RENDA FIXA - BESC SSC,,Outros,
02837483000109,BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR ORÍGENES,Multimercados Invest. no Exterior,Multimercado,
02837525000101,FUNDO DE INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO REFERENCIADO DI MAASTRICHT,,Outros,
02838637000187,BB EXCELÊNCIA 18 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO,,Outros,
02849154000188,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO SANTANDER PREVI,,Outros,
02850179000100,UNIBANCO PRIVATE ARROJADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02850617000121,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO UNIPREV,,Outros,
02850963000100,ITAÚ PRIVATE MODERADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02850974000190,SAQUAREMA FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
02851042000161,UNIVERSAL J FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02855022000169,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO BASES FEB BD,,Outros,
02858978000114,DRAGÃO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,,Outros,
02886146000101,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO OLINDA AÇÕES,,Outros,
02888033000145,ITAÚ PERSONNALITÉ PRIX REFERENCIADO DI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02890115000124,ITAÚ BASIS MAX REFERENCIADO DI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02890130000172,PRIVATE SOLIDEZ MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO,,Outros,
02890154000121,ITAÚ BASIS SUPER RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02908327000191,SANTANDER FIC FI REFERENCIADO DI CREDITO PRIVADO VAN GOGH,,Outros,
02908387000104,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO SKY VAN GOGH MULTIMERCADO,,Outros,
02910329000115,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO GOLDEN BOX - MULTIMERCADO,,Outros,
02910344000163,PRIVATE FILE MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02912808000170,SANTANDER FIC FI CONTRACT I RENDA FIXA REFERENCIADO DI,,Outros,
02918844000141,CITIBANK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ECO,,Outros,
02918935000187,PREVINDUS ANTARES MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02932907000114,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CONTRACT IV MULTIMERCADO,,Outros,
02933376000184,FUNDO DE INVESTIMENTO EM COTAS DE FI BOSTON ANDRÔMEDA - MULTIMERCADO - EXCLUSIVO,,Outros,
02934346000192,ITAÚ SHORT TERM MAXI FIX REFERENCIADO DI - FDO.DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02934360000196,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CONCORD,,Outros,
02934422000160,VERAX QUINCY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO LONGO PRAZO,,Outros,
02935000000109,MULTIMANAGER IB - MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02935049000161,FUNDO DE INVESTIMENTO BOSTON CUPOM CAMBIAL DÓLAR,,Outros,
02935160000158,SHORT TERM CAPITAL FIX IB - RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02935172000182,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO ATLANTA - MULTIMERCADO,,Outros,
02935686000138,ITAÚ RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO CREDIT FIX FICFI,,Outros,
02935695000129,FUNDO DE INVESTIMENTO EM COTAS DE FI BOSTON INSTITUTIONAL BEVERLY DI - REFERENCIADO DI - EXCLUSIVO,,Outros,
02935709000104,FUNDO DE INVESTIMENTO EM COTAS DE FI BOSTON MULTIPORTFOLIO CONSERVATIVE - MULTIMERCADO,,Outros,
02935764000102,BCSUL VERAX SEATTLE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02935811000100,FUNDO DE INVESTIMENTO EM COTAS DE FI BOSTON MAVERICK DI - REFERENCIADO DI - EXCLUSIVO,,Outros,
02937700000132,SANTA CANDIDA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02937706000100,CSHG ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE,,Outros,
02957032000105,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO ASSISTENZIALE MULTIMERCADO,,Outros,
02957068000199,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MULTIMARCAS PLUS,,Outros,
02965764000147,BNP PARIBAS ODPV WINNER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
02965765000191,CANNES FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO,,Outros,
02965779000105,LARANJEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,,Outros,
02965792000164,BNP PARIBAS CORSE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA,,Outros,
02966079000135,ORLANDO PREVIDENCIÁRIO RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
02970873000152,FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO FUCAS EXCLUSIVO CRÉDITO PRIVADO,,Outros,
02980989000172,UNIBANCO ADVANTAGE PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
02981022000105,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PB ARONA,,Outros,
02981032000140,PB XIV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE,,Outros,
02982554000167,KSW FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,,Outros,
02998791000116,BB EXCLUSIVE 7 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
02998800000179,BB EXCLUSIVE 9 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,,Outros,
03001834000100,BB RENDA FIXA LP PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03001861000182,BB EXCLUSIVE 18 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA,,Outros,
03001866000105,BB REFERENCIADO DI 60 CPMF FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03033971000126,BB CAMBIAL DOLAR LP MIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO,,Outros,
03033983000150,BB RENDA FIXA REFERENCIADO DI LP VIP ESTILO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03047940000124,PRIVATE EXPERTISE MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03047987000198,TRES BARRAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,Multimercados Invest. no Exterior,Multimercado,
03047992000109,PRIVATE TUDOR MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03051316000109,PREV TARGET RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO LONGO PRAZO,,Outros,
03052449000191,COIMBRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
03060846000105,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO BEBERIBE,,Outros,
03064263000152,FUNDO DE INVESTIMENTO MULTIMERCADO AUTHENTIC,,Outros,
03068139000165,FÓRMULA XX FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO,,Outros,
03080325000110,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO SPECIALE 11 MULTIMERCADO,,Outros,
03083450000183,BNP PARIBAS MASTER P DI FIC DE FI REFERENCIADO PREVIDENCIÁRIO,,Outros,
03088588000175,FUNDO DE INVESTIMENTO PLATINA MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,,Outros,
03095531000101,M FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
03101723000175,SANTANDER FIC FI PB TELLER II MULTIMERCADO CREDITO PRIVADO,,Outros,
03101765000106,ALAGRE - FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO,,Outros,
03102090000110,BANDEPE FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO REFERENCIADO DI ADVANCE,,Outros,
03120859000122,LYONNAIS LOIRE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST. MULTIMERCADO,,Outros,
03120944000190,BNP PARIBAS AVIGNON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO.,,Outros,
03129249000190,EVEREST FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
03148543000149,TERRAZUL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Dinâmico,Multimercado,
03157957000134,HUMMER FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,,Outros,
03167441000170,FOCUS I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
03174314000107,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO GAROPABA,,Outros,
03174334000170,PRINCIPAL CBS - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO,,Outros,
03181148000168,ITAÚ PRIVATE TELLER I MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03181791000191,MIG PLUS REFERENCIADO DI FUNDO DE INVESTIMENTO,,Outros,
03182682000199,GALÉS PREV FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO CREDITO PRIVADO,,Outros,
03182721000158,VIRGÍNIA FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIDOR QUALIFICADO,,Outros,
03184145000188,RUDRIC MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO,,Outros,
03185585000150,AUT II RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03185620000130,AUT PLUS CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03185665000105,ITAÚ EMPRESA PLUS REFERENCIADO DI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03185789000190,ITAÚ PP PLUS CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03185852000199,BANERJ PP TOP CURTO PRAZO - FUNDO DE INVESTMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03191849000188,FIC DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR LONGO PRAZO SR,Multimercados Invest. no Exterior,Multimercado,
03208854000156,YORK FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
03208898000186,MIRAGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
03208909000128,EXTREME II FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
03209674000199,TWISTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO - MULTIMERCADO,,Outros,
03213354000102,BB BESC REFERENCIADO DI CAPITAL FUNDO DE INVESTIMENTO,,Outros,
03219514000120,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO RYOYUW,,Outros,
03235415000132,AVAY MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03235471000177,SANTANDER FIC FI CLASSIC RENDA FIXA REFERENCIADO DI,,Outros,
03236519000161,ALFA PRIVATE DI - FIC FI RENDA FIXA REFERENCIADO LONGO PRAZO,,Outros,
03236663000106,FLOWERS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
03236701000112,FUNDO DE INVESTIMENTO MULTIMERCADO TUCUNARE,,Outros,
03246385000160,MELLON TELE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIARIO,,Outros,
03251385000158,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PETROS MASTER,,Outros,
03251466000158,TORONTO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,Multimercados Invest. no Exterior,Multimercado,
03287088000162,UNIBANCO CONTA REMUNERADA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CURTO PRAZO,,Outros,
03300402000108,BB EXCLUSIVE 39 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA,,Outros,
03300418000102,BB EXCLUSIVE 40 MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO,,Outros,
03303981000134,PRECE I FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
03308312000155,BB RENDA FIXA REFERENCIADO DI 500 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03312795000161,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO REFERENCIADO DI RANDON,,Outros,
03312839000153,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO FENIPREV,,Outros,
03322719000137,FUNDO DE INVESTIMENTO MULTIMERCADO MAKALU - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO,,Outros,
03322891000190,VIP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,,Outros,
03322942000184,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA SANTANDER PS,,Outros,
03331740000107,ADVENTUM VESTA RENDA FIXA CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03333265000108,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRIAÇÃO,,Outros,
03336721000165,INVESTCENTER BTG PACTUAL HEDGE RENDA FIXA REFERENCIADO FUNDO DE INV EM COTAS DE FUNDOS DE INV,,Outros,
03336808000132,APLIC AUT RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03339451000146,AUTOFLEX RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03339492000132,AUTONOMUS LD RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03339527000133,LIQ PLUS RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03340855000150,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO DOMINUS,,Outros,
03340884000111,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO CARTEIRAS,,Outros,
03359248000131,NICI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
03361521000162,GAVIÕES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,,Outros,
03362624000147,GWI CLASSIC FUNDO DE INVESTIMENTO EM AÇÕES,,Outros,
03365035000112,PEIXE MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO,,Outros,
03379536000158,PLATINUM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
03381430000199,PRIVATE MEGA RENDA FIXA - REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03381441000179,PRIVATE E.R. MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03381450000160,ITAÚ LAM PANTHER MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03381585000125,ITAÚ FALCON REFERENCIADO DI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03383370000143,PRIVATE 3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,,Outros,
03384123000161,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO LAECO,,Outros,
03384133000105,RB CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,,Outros,
03384199000197,FUNDO DE INVESTIMENTO EM QUOTAS DE FI MULTIMERCADO CRÉDITO PRIVADO ENTERPRISE,,Outros,
03384802000130,PERSONALE INTERSET FUNDO DE INVESTIMENTO DE AÇÕES,,Outros,
03385686000174,PRIVATE 4 FUNDO DE INVESTIMENTO MULTIMERCADO,,Outros,
03393025000190,IJP MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03393051000119,NEW UNION AÇÕES - FUNDO DE INVESTIMENTO,,Outros,
03409435000182,ITALY FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,,Outros,
03409465000199,SÃO PAULO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,,Outros,
03412313000145,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO REFERENCIADO DI PRODUZIR,,Outros,
03415953000109,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MADISON,,Outros,
03415955000106,NEVADA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,,Outros,
03420044000169,FUNDO DE INVESTIMENTO EM QUOTAS DE FI MULTIMERCADO CRÉDITO PRIVADO ACQUA BRASILIS,,Outros,
03420190000194,MB SUPER REFERENCIADO DI LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO,,Outros,
03432201000156,AMBAR - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,,Outros,
03432232000107,YPE II FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉD PRIV IE,Multimercados Invest. no Exterior,Multimercado,
03443866000165,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO 999,,Outros,
03443917000159,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO 1,,Outros,
03449448000185,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO FIVE STARS,,Outros,
03449453000198,FUNDO DE INVESTIMENTO EM COTAS  DE FUNDOS  DE INVESTIMENTO MULTIMERCADO LONGO PRAZO BETA,,Outros,
03459836000147,BEG FUNCIONÁRIOS REFERENCIADO DI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03466482000168,INSTITUTIONAL DI IB - REFERENCIADO DI FUNDO DE INVESTIMENTO E COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
03474058000165,CMM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,Multimercados Invest. no Exterior,Multimercado,
03474062000123,FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO PIONEER,,Outros,
03475153000183,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO TOP LEADER PLUS,,Outros,
03478051000111,TAORMINA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,,Outros,
